Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-30 14:27:32,2023-06-30 14:27:34,1.420s,PASSED
"click(findTestObject(""Object Repository/Ẽample/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-06-30 14:27:34,2023-06-30 14:27:34,0.529s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:27:34,2023-06-30 14:27:35,1.416s,PASSED
,,,,,,,
Test Cases/Login/manager,Chrome 114.0.0.0,,,2023-06-30 14:27:36,2023-06-30 14:27:54,18.895s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-30 14:27:36,2023-06-30 14:27:38,1.622s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-06-30 14:27:38,2023-06-30 14:27:39,1.355s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-06-30 14:27:39,2023-06-30 14:27:41,1.683s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 114.0.0.0,,,2023-06-30 14:27:41,2023-06-30 14:27:41,0.518s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Chrome 114.0.0.0,,,2023-06-30 14:27:41,2023-06-30 14:27:42,0.721s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""lkjhgf"")",Chrome 114.0.0.0,,,2023-06-30 14:27:42,2023-06-30 14:27:43,1.204s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""jnbhgvf"")",Chrome 114.0.0.0,,,2023-06-30 14:27:43,2023-06-30 14:27:44,0.779s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Chrome 114.0.0.0,,,2023-06-30 14:27:44,2023-06-30 14:27:44,0.399s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""8765"")",Chrome 114.0.0.0,,,2023-06-30 14:27:44,2023-06-30 14:27:45,0.900s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Chrome 114.0.0.0,,,2023-06-30 14:27:45,2023-06-30 14:27:46,0.413s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Open Account""))",Chrome 114.0.0.0,,,2023-06-30 14:27:46,2023-06-30 14:27:46,0.223s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Customer Name---       Hermoine G_fc2164""), ""4"", true)",Chrome 114.0.0.0,,,2023-06-30 14:27:46,2023-06-30 14:27:47,1.511s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Chrome 114.0.0.0,,,2023-06-30 14:27:47,2023-06-30 14:27:48,1.144s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Process""))",Chrome 114.0.0.0,,,2023-06-30 14:27:48,2023-06-30 14:27:49,0.408s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Customers""))",Chrome 114.0.0.0,,,2023-06-30 14:27:49,2023-06-30 14:27:49,0.173s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Delete""))",Chrome 114.0.0.0,,,2023-06-30 14:27:49,2023-06-30 14:27:50,0.776s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Chrome 114.0.0.0,,,2023-06-30 14:27:50,2023-06-30 14:27:50,0.511s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""kjh"")",Chrome 114.0.0.0,,,2023-06-30 14:27:50,2023-06-30 14:27:51,0.835s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""hbgt"")",Chrome 114.0.0.0,,,2023-06-30 14:27:51,2023-06-30 14:27:52,0.719s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Chrome 114.0.0.0,,,2023-06-30 14:27:52,2023-06-30 14:27:52,0.405s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""gt"")",Chrome 114.0.0.0,,,2023-06-30 14:27:52,2023-06-30 14:27:53,0.790s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Chrome 114.0.0.0,,,2023-06-30 14:27:53,2023-06-30 14:27:54,0.463s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:27:54,2023-06-30 14:27:54,0.864s,PASSED
