Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), ""@#$%^&*()"")",Chrome 114.0.0.0,,,2023-07-14 08:14:46,2023-07-14 08:14:50,3.544s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:14:50,2023-07-14 08:14:55,5.006s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosSearchMessage""), ""There is no result found with keyword: @#$%^&*()"")",Chrome 114.0.0.0,,,2023-07-14 08:14:55,2023-07-14 08:14:55,0.387s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_ff2b61""))",Chrome 114.0.0.0,,,2023-07-14 08:14:55,2023-07-14 08:14:55,0.420s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-14 08:14:55,2023-07-14 08:14:56,0.433s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-14 08:14:56,2023-07-14 08:15:00,3.950s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/label_More than 800.000""))",Chrome 114.0.0.0,,,2023-07-14 08:15:00,2023-07-14 08:15:00,0.549s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_421523""))",Chrome 114.0.0.0,,,2023-07-14 08:15:00,2023-07-14 08:15:03,2.954s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_allKhMinhhonag""))",Chrome 114.0.0.0,,,2023-07-14 08:15:03,2023-07-14 08:15:04,0.504s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:15:04,2023-07-14 08:15:09,5.008s,PASSED
"setText(findTestObject(""Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), "" 76543"")",Chrome 114.0.0.0,,,2023-07-14 08:15:09,2023-07-14 08:15:10,0.755s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:15:10,2023-07-14 08:15:15,5.006s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosSearchMessage""), ""There is no result found with keyword: 76543"")",Chrome 114.0.0.0,,,2023-07-14 08:15:15,2023-07-14 08:15:15,0.345s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-14 08:15:15,2023-07-14 08:15:15,0.477s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-14 08:15:15,2023-07-14 08:15:18,2.915s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-14 08:15:18,2023-07-14 08:15:19,0.496s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:15:19,2023-07-14 08:15:24,5.013s,PASSED
"setText(findTestObject(""Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), "" Chung Cake is a traditional cake of Vietnam. The cake implies gratitude of later generations to their forefather and hometown. Ingredients of Chung Cake include sticky rice, green bean, pork, dong leaves, and other additional spices as salt and pepper. Chung Cake is often made on traditional Tet Holiday of Vietnamese people and Hung King Festival (on the 10th day of the third lunar month). Chung Cake has the oldest history in traditional Vietnam cuisine. It is mentioned regularly in historical documents. The traditional cake has a significant position in the heart of Vietnamese people. The cake originated from a legend relating to Lang Lieu Prince, son of the 6th Hung King. The legend recalls the next generation about the national tradition. It is also a meaningful explanation and origin "")",Chrome 114.0.0.0,,,2023-07-14 08:15:24,2023-07-14 08:15:26,1.852s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosTooMuchCharacter""), ""Too many characters, Enter major again"")",Chrome 114.0.0.0,,,2023-07-14 08:15:26,2023-07-14 08:15:28,2.076s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:15:28,2023-07-14 08:15:33,5.005s,PASSED
"setText(findTestObject(""Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), "" Cá nục Lào"")",Chrome 114.0.0.0,,,2023-07-14 08:15:33,2023-07-14 08:15:34,0.724s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosSearchMessage""), ""There is no result found with keyword: Cá nục Lào"")",Chrome 114.0.0.0,,,2023-07-14 08:15:34,2023-07-14 08:15:38,4.871s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:15:38,2023-07-14 08:15:43,5.005s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""' or 1=1--"")",Chrome 114.0.0.0,,,2023-07-14 08:15:43,2023-07-14 08:15:44,0.762s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_178a87""))",Chrome 114.0.0.0,,,2023-07-14 08:15:44,2023-07-14 08:15:45,0.429s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:15:45,2023-07-14 08:15:50,5.017s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_There is no result found with keyword  or 11--""), ""There is no result found with keyword: ' or 1=1--"")",Chrome 114.0.0.0,,,2023-07-14 08:15:50,2023-07-14 08:15:50,0.382s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""<script>alert(""hihiihi"")</script>"")",Chrome 114.0.0.0,,,2023-07-14 08:15:50,2023-07-14 08:15:51,0.814s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_homeproductabout uscontact0Local specia_fa4591""))",Chrome 114.0.0.0,,,2023-07-14 08:15:51,2023-07-14 08:15:51,0.428s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:15:51,2023-07-14 08:15:56,5.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_Invalid searching keyword""), ""Invalid searching keyword"")",Chrome 114.0.0.0,,,2023-07-14 08:15:56,2023-07-14 08:15:57,0.399s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""b"")",Chrome 114.0.0.0,,,2023-07-14 08:15:57,2023-07-14 08:15:57,0.737s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-14 08:15:57,2023-07-14 08:16:02,5.013s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_Searching keyword should be more than 1 letter""), ""Searching keyword should be more than 1 letter"")",Chrome 114.0.0.0,,,2023-07-14 08:16:02,2023-07-14 08:16:03,0.373s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-14 08:16:03,2023-07-14 08:16:04,0.775s,PASSED
,,,,,,,
Test Cases/LC/Product detail,Chrome 114.0.0.0,,,2023-07-14 08:16:04,2023-07-14 08:17:20,1m - 16.851s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-14 08:16:04,2023-07-14 08:16:05,1.398s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-14 08:16:05,2023-07-14 08:16:06,0.679s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-14 08:16:06,2023-07-14 08:16:06,0.149s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-14 08:16:06,2023-07-14 08:16:07,0.422s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_22""))",Chrome 114.0.0.0,,,2023-07-14 08:16:07,2023-07-14 08:16:11,4.691s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/img_d_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-14 08:16:11,2023-07-14 08:16:15,3.474s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-14 08:16:15,2023-07-14 08:16:18,3.394s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-14 08:16:18,2023-07-14 08:16:19,1.053s,PASSED
"doubleClick(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-14 08:16:19,2023-07-14 08:16:24,5.122s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-14 08:16:24,2023-07-14 08:16:26,1.808s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-14 08:16:26,2023-07-14 08:16:28,2.085s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 114.0.0.0,,,2023-07-14 08:16:28,2023-07-14 08:16:30,1.878s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 114.0.0.0,,,2023-07-14 08:16:30,2023-07-14 08:16:32,2.035s,PASSED
"setText(findTestObject(""productdetail/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""1345678"")",Chrome 114.0.0.0,,,2023-07-14 08:16:32,2023-07-14 08:16:36,4.091s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Buy now""))",Chrome 114.0.0.0,,,2023-07-14 08:16:36,2023-07-14 08:16:38,1.988s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/a_Gi ch bnh 29""))",Chrome 114.0.0.0,,,2023-07-14 08:16:38,2023-07-14 08:16:40,2.021s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Reviews""))",Chrome 114.0.0.0,,,2023-07-14 08:16:40,2023-07-14 08:16:45,4.906s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-14 08:16:45,2023-07-14 08:17:20,35.288s,FAILED
