Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-06-30 14:32:02,2023-06-30 14:32:02,0.508s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-06-30 14:32:02,2023-06-30 14:32:03,0.165s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-30 14:32:03,2023-06-30 14:32:04,1.484s,PASSED
"click(findTestObject(""Object Repository/Ẽample/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-06-30 14:32:04,2023-06-30 14:32:05,0.593s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:32:05,2023-06-30 14:32:06,1.588s,PASSED
,,,,,,,
Test Cases/Login/manager,Chrome 114.0.0.0,,,2023-06-30 14:32:06,2023-06-30 14:32:25,18.687s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-30 14:32:07,2023-06-30 14:32:09,1.804s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-06-30 14:32:09,2023-06-30 14:32:10,1.200s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-06-30 14:32:10,2023-06-30 14:32:11,1.407s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 114.0.0.0,,,2023-06-30 14:32:11,2023-06-30 14:32:12,0.596s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Chrome 114.0.0.0,,,2023-06-30 14:32:12,2023-06-30 14:32:13,0.789s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""lkjhgf"")",Chrome 114.0.0.0,,,2023-06-30 14:32:13,2023-06-30 14:32:14,1.136s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""jnbhgvf"")",Chrome 114.0.0.0,,,2023-06-30 14:32:14,2023-06-30 14:32:15,0.763s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Chrome 114.0.0.0,,,2023-06-30 14:32:15,2023-06-30 14:32:15,0.427s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""8765"")",Chrome 114.0.0.0,,,2023-06-30 14:32:15,2023-06-30 14:32:16,0.745s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Chrome 114.0.0.0,,,2023-06-30 14:32:16,2023-06-30 14:32:16,0.442s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Open Account""))",Chrome 114.0.0.0,,,2023-06-30 14:32:16,2023-06-30 14:32:16,0.196s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Customer Name---       Hermoine G_fc2164""), ""4"", true)",Chrome 114.0.0.0,,,2023-06-30 14:32:16,2023-06-30 14:32:18,1.564s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Chrome 114.0.0.0,,,2023-06-30 14:32:18,2023-06-30 14:32:19,1.196s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Process""))",Chrome 114.0.0.0,,,2023-06-30 14:32:19,2023-06-30 14:32:19,0.395s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Customers""))",Chrome 114.0.0.0,,,2023-06-30 14:32:19,2023-06-30 14:32:20,0.159s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Delete""))",Chrome 114.0.0.0,,,2023-06-30 14:32:20,2023-06-30 14:32:20,0.769s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Chrome 114.0.0.0,,,2023-06-30 14:32:20,2023-06-30 14:32:21,0.495s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""kjh"")",Chrome 114.0.0.0,,,2023-06-30 14:32:21,2023-06-30 14:32:22,0.850s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""hbgt"")",Chrome 114.0.0.0,,,2023-06-30 14:32:22,2023-06-30 14:32:22,0.718s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Chrome 114.0.0.0,,,2023-06-30 14:32:22,2023-06-30 14:32:23,0.393s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""gt"")",Chrome 114.0.0.0,,,2023-06-30 14:32:23,2023-06-30 14:32:24,0.731s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Chrome 114.0.0.0,,,2023-06-30 14:32:24,2023-06-30 14:32:24,0.409s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:32:24,2023-06-30 14:32:25,0.987s,PASSED
