Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""lkjhgf"")",Edge Chromium 114,,,2023-07-04 07:47:13,2023-07-04 07:47:14,1.095s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""jnbhgvf"")",Edge Chromium 114,,,2023-07-04 07:47:14,2023-07-04 07:47:15,0.743s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Edge Chromium 114,,,2023-07-04 07:47:15,2023-07-04 07:47:16,0.813s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""8765"")",Edge Chromium 114,,,2023-07-04 07:47:16,2023-07-04 07:47:17,0.914s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Edge Chromium 114,,,2023-07-04 07:47:17,2023-07-04 07:47:17,0.434s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Open Account""))",Edge Chromium 114,,,2023-07-04 07:47:17,2023-07-04 07:47:18,0.240s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Edge Chromium 114,,,2023-07-04 07:47:18,2023-07-04 07:47:19,1.500s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Process""))",Edge Chromium 114,,,2023-07-04 07:47:19,2023-07-04 07:47:20,0.445s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Customers""))",Edge Chromium 114,,,2023-07-04 07:47:20,2023-07-04 07:47:20,0.490s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Delete""))",Edge Chromium 114,,,2023-07-04 07:47:20,2023-07-04 07:47:21,0.746s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Edge Chromium 114,,,2023-07-04 07:47:21,2023-07-04 07:47:21,0.535s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""kjh"")",Edge Chromium 114,,,2023-07-04 07:47:21,2023-07-04 07:47:22,0.794s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""hbgt"")",Edge Chromium 114,,,2023-07-04 07:47:22,2023-07-04 07:47:23,0.719s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Edge Chromium 114,,,2023-07-04 07:47:23,2023-07-04 07:47:23,0.385s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""gt"")",Edge Chromium 114,,,2023-07-04 07:47:23,2023-07-04 07:47:24,0.706s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Edge Chromium 114,,,2023-07-04 07:47:24,2023-07-04 07:47:24,0.485s,PASSED
closeBrowser(),Edge Chromium 114,,,2023-07-04 07:47:24,2023-07-04 07:47:25,0.854s,PASSED
