Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/label_More than 800.000""))",Chrome 114.0.0.0,,,2023-07-12 16:59:24,2023-07-12 16:59:25,0.558s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), ""@#$%^&*()"")",Chrome 114.0.0.0,,,2023-07-12 16:59:25,2023-07-12 16:59:28,3.473s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:59:28,2023-07-12 16:59:33,5.005s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosSearchMessage""), ""There is no result found with keyword: @#$%^&*()"")",Chrome 114.0.0.0,,,2023-07-12 16:59:33,2023-07-12 16:59:34,0.390s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_ff2b61""))",Chrome 114.0.0.0,,,2023-07-12 16:59:34,2023-07-12 16:59:34,0.369s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-12 16:59:34,2023-07-12 16:59:34,0.404s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-12 16:59:34,2023-07-12 16:59:38,3.029s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/label_More than 800.000""))",Chrome 114.0.0.0,,,2023-07-12 16:59:38,2023-07-12 16:59:38,0.528s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_421523""))",Chrome 114.0.0.0,,,2023-07-12 16:59:38,2023-07-12 16:59:41,3.028s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_allKhMinhhonag""))",Chrome 114.0.0.0,,,2023-07-12 16:59:41,2023-07-12 16:59:42,0.542s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:59:42,2023-07-12 16:59:47,5.003s,PASSED
"setText(findTestObject(""Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), "" 76543"")",Chrome 114.0.0.0,,,2023-07-12 16:59:47,2023-07-12 16:59:47,0.727s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:59:47,2023-07-12 16:59:52,5.007s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosSearchMessage""), ""There is no result found with keyword: 76543"")",Chrome 114.0.0.0,,,2023-07-12 16:59:52,2023-07-12 16:59:53,0.337s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-12 16:59:53,2023-07-12 16:59:53,0.406s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-12 16:59:53,2023-07-12 16:59:56,2.938s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/span_Filter_chakra-radio__control css-vtg3j9""))",Chrome 114.0.0.0,,,2023-07-12 16:59:56,2023-07-12 16:59:57,0.513s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:59:57,2023-07-12 17:00:02,5.009s,PASSED
"setText(findTestObject(""Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), "" Chung Cake is a traditional cake of Vietnam. The cake implies gratitude of later generations to their forefather and hometown. Ingredients of Chung Cake include sticky rice, green bean, pork, dong leaves, and other additional spices as salt and pepper. Chung Cake is often made on traditional Tet Holiday of Vietnamese people and Hung King Festival (on the 10th day of the third lunar month). Chung Cake has the oldest history in traditional Vietnam cuisine. It is mentioned regularly in historical documents. The traditional cake has a significant position in the heart of Vietnamese people. The cake originated from a legend relating to Lang Lieu Prince, son of the 6th Hung King. The legend recalls the next generation about the national tradition. It is also a meaningful explanation and origin "")",Chrome 114.0.0.0,,,2023-07-12 17:00:02,2023-07-12 17:00:03,1.859s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosTooMuchCharacter""), ""Too many characters, Enter major again"")",Chrome 114.0.0.0,,,2023-07-12 17:00:03,2023-07-12 17:00:05,1.575s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 17:00:05,2023-07-12 17:00:10,5.018s,PASSED
"setText(findTestObject(""Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), "" Cá nục Lào"")",Chrome 114.0.0.0,,,2023-07-12 17:00:10,2023-07-12 17:00:11,0.735s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosSearchMessage""), ""There is no result found with keyword: Cá nục Lào"")",Chrome 114.0.0.0,,,2023-07-12 17:00:11,2023-07-12 17:00:15,4.760s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 17:00:15,2023-07-12 17:00:21,5.005s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""' or 1=1--"")",Chrome 114.0.0.0,,,2023-07-12 17:00:21,2023-07-12 17:00:21,0.697s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_178a87""))",Chrome 114.0.0.0,,,2023-07-12 17:00:21,2023-07-12 17:00:22,0.387s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 17:00:22,2023-07-12 17:00:27,5.013s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_There is no result found with keyword  or 11--""), ""There is no result found with keyword: ' or 1=1--"")",Chrome 114.0.0.0,,,2023-07-12 17:00:27,2023-07-12 17:00:27,0.387s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""<script>alert(""hihiihi"")</script>"")",Chrome 114.0.0.0,,,2023-07-12 17:00:27,2023-07-12 17:00:28,0.790s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_homeproductabout uscontact0Local specia_fa4591""))",Chrome 114.0.0.0,,,2023-07-12 17:00:28,2023-07-12 17:00:28,0.484s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 17:00:28,2023-07-12 17:00:33,5.004s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_Invalid searching keyword""), ""Invalid searching keyword"")",Chrome 114.0.0.0,,,2023-07-12 17:00:33,2023-07-12 17:00:34,0.410s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""b"")",Chrome 114.0.0.0,,,2023-07-12 17:00:34,2023-07-12 17:00:34,0.736s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 17:00:34,2023-07-12 17:00:39,5.016s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_Searching keyword should be more than 1 letter""), ""Searching keyword should be more than 1 letter"")",Chrome 114.0.0.0,,,2023-07-12 17:00:39,2023-07-12 17:00:40,0.366s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-12 17:00:40,2023-07-12 17:00:41,0.827s,PASSED
,,,,,,,
Test Cases/LC/Product detail,Chrome 114.0.0.0,,,2023-07-12 17:00:41,2023-07-12 17:02:02,1m - 21.776s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-12 17:00:41,2023-07-12 17:00:43,1.573s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-12 17:00:43,2023-07-12 17:00:44,0.941s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-12 17:00:44,2023-07-12 17:00:44,0.151s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-12 17:00:44,2023-07-12 17:00:44,0.541s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_22""))",Chrome 114.0.0.0,,,2023-07-12 17:00:44,2023-07-12 17:00:50,6.132s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/img_d_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-12 17:00:50,2023-07-12 17:00:55,4.803s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 17:00:55,2023-07-12 17:01:01,5.937s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 17:01:01,2023-07-12 17:01:03,2.005s,PASSED
"doubleClick(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 17:01:03,2023-07-12 17:01:06,3.116s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 17:01:06,2023-07-12 17:01:08,1.936s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-12 17:01:08,2023-07-12 17:01:10,1.944s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 114.0.0.0,,,2023-07-12 17:01:10,2023-07-12 17:01:12,1.940s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 114.0.0.0,,,2023-07-12 17:01:12,2023-07-12 17:01:14,2.066s,PASSED
"setText(findTestObject(""productdetail/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""1345678"")",Chrome 114.0.0.0,,,2023-07-12 17:01:14,2023-07-12 17:01:18,4.133s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Buy now""))",Chrome 114.0.0.0,,,2023-07-12 17:01:18,2023-07-12 17:01:20,1.993s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/a_Gi ch bnh 29""))",Chrome 114.0.0.0,,,2023-07-12 17:01:20,2023-07-12 17:01:22,1.986s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Reviews""))",Chrome 114.0.0.0,,,2023-07-12 17:01:22,2023-07-12 17:01:27,4.945s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-12 17:01:27,2023-07-12 17:02:02,35.242s,FAILED
