Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""lkjhgf"")",Chrome 114.0.0.0,,,2023-06-30 14:30:07,2023-06-30 14:30:08,1.286s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""jnbhgvf"")",Chrome 114.0.0.0,,,2023-06-30 14:30:08,2023-06-30 14:30:09,0.900s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Chrome 114.0.0.0,,,2023-06-30 14:30:09,2023-06-30 14:30:09,0.532s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""8765"")",Chrome 114.0.0.0,,,2023-06-30 14:30:09,2023-06-30 14:30:10,0.770s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Chrome 114.0.0.0,,,2023-06-30 14:30:10,2023-06-30 14:30:11,0.503s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Open Account""))",Chrome 114.0.0.0,,,2023-06-30 14:30:11,2023-06-30 14:30:11,0.567s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Customer Name---       Hermoine G_fc2164""), ""4"", true)",Chrome 114.0.0.0,,,2023-06-30 14:30:11,2023-06-30 14:30:13,1.870s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Chrome 114.0.0.0,,,2023-06-30 14:30:13,2023-06-30 14:30:14,1.260s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Process""))",Chrome 114.0.0.0,,,2023-06-30 14:30:14,2023-06-30 14:30:15,0.433s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Customers""))",Chrome 114.0.0.0,,,2023-06-30 14:30:15,2023-06-30 14:30:15,0.186s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Delete""))",Chrome 114.0.0.0,,,2023-06-30 14:30:15,2023-06-30 14:30:16,0.886s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Chrome 114.0.0.0,,,2023-06-30 14:30:16,2023-06-30 14:30:16,0.518s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""kjh"")",Chrome 114.0.0.0,,,2023-06-30 14:30:16,2023-06-30 14:30:17,0.834s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""hbgt"")",Chrome 114.0.0.0,,,2023-06-30 14:30:17,2023-06-30 14:30:18,0.834s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Chrome 114.0.0.0,,,2023-06-30 14:30:18,2023-06-30 14:30:18,0.465s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""gt"")",Chrome 114.0.0.0,,,2023-06-30 14:30:18,2023-06-30 14:30:19,0.829s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Chrome 114.0.0.0,,,2023-06-30 14:30:19,2023-06-30 14:30:20,0.507s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:30:20,2023-06-30 14:30:21,1.090s,PASSED
