Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Process""))",Edge Chromium 114,,,2023-07-05 15:37:00,2023-07-05 15:37:01,0.978s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Customers""))",Edge Chromium 114,,,2023-07-05 15:37:01,2023-07-05 15:37:02,0.517s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Delete""))",Edge Chromium 114,,,2023-07-05 15:37:02,2023-07-05 15:37:02,0.734s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Edge Chromium 114,,,2023-07-05 15:37:02,2023-07-05 15:37:09,6.838s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""kjh"")",Edge Chromium 114,,,2023-07-05 15:37:09,2023-07-05 15:37:20,10.445s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""hbgt"")",Edge Chromium 114,,,2023-07-05 15:37:20,2023-07-05 15:37:23,3.762s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Edge Chromium 114,,,2023-07-05 15:37:23,2023-07-05 15:37:25,1.975s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""gt"")",Edge Chromium 114,,,2023-07-05 15:37:25,2023-07-05 15:37:30,4.053s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Edge Chromium 114,,,2023-07-05 15:37:30,2023-07-05 15:37:31,1.874s,PASSED
closeBrowser(),Edge Chromium 114,,,2023-07-05 15:37:31,2023-07-05 15:37:32,0.751s,PASSED
