Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), "" Chung Cake is a traditional cake of Vietnam. The cake implies gratitude of later generations to their forefather and hometown. Ingredients of Chung Cake include sticky rice, green bean, pork, dong leaves, and other additional spices as salt and pepper. Chung Cake is often made on traditional Tet Holiday of Vietnamese people and Hung King Festival (on the 10th day of the third lunar month). Chung Cake has the oldest history in traditional Vietnam cuisine. It is mentioned regularly in historical documents. The traditional cake has a significant position in the heart of Vietnamese people. The cake originated from a legend relating to Lang Lieu Prince, son of the 6th Hung King. The legend recalls the next generation about the national tradition. It is also a meaningful explanation and origin "")",Chrome 114.0.0.0,,,2023-07-12 16:51:40,2023-07-12 16:51:42,1.956s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosTooMuchCharacter""), ""Too many characters, Enter major again"")",Chrome 114.0.0.0,,,2023-07-12 16:51:42,2023-07-12 16:51:44,2.037s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:51:44,2023-07-12 16:51:49,5.002s,PASSED
"setText(findTestObject(""Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx (1)""), "" Cá nục Lào"")",Chrome 114.0.0.0,,,2023-07-12 16:51:49,2023-07-12 16:51:50,0.797s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/ErrosSearchMessage""), ""There is no result found with keyword: Cá nục Lào"")",Chrome 114.0.0.0,,,2023-07-12 16:51:50,2023-07-12 16:51:55,4.762s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:51:55,2023-07-12 16:52:00,5.015s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""' or 1=1--"")",Chrome 114.0.0.0,,,2023-07-12 16:52:00,2023-07-12 16:52:01,0.753s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_178a87""))",Chrome 114.0.0.0,,,2023-07-12 16:52:01,2023-07-12 16:52:01,0.411s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:52:01,2023-07-12 16:52:06,5.009s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_There is no result found with keyword  or 11--""), ""There is no result found with keyword: ' or 1=1--"")",Chrome 114.0.0.0,,,2023-07-12 16:52:06,2023-07-12 16:52:06,0.330s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""<script>alert(""hihiihi"")</script>"")",Chrome 114.0.0.0,,,2023-07-12 16:52:06,2023-07-12 16:52:07,0.802s,PASSED
"click(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/div_homeproductabout uscontact0Local specia_fa4591""))",Chrome 114.0.0.0,,,2023-07-12 16:52:07,2023-07-12 16:52:07,0.418s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:52:07,2023-07-12 16:52:13,5.008s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_Invalid searching keyword""), ""Invalid searching keyword"")",Chrome 114.0.0.0,,,2023-07-12 16:52:13,2023-07-12 16:52:13,0.344s,PASSED
"setText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""b"")",Chrome 114.0.0.0,,,2023-07-12 16:52:13,2023-07-12 16:52:14,0.790s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-12 16:52:14,2023-07-12 16:52:19,5.003s,PASSED
"verifyElementText(findTestObject(""Object Repository/Searching1/Page_Vite  React  TS/p_Searching keyword should be more than 1 letter""), ""Searching keyword should be more than 1 letter"")",Chrome 114.0.0.0,,,2023-07-12 16:52:19,2023-07-12 16:52:19,0.347s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-12 16:52:19,2023-07-12 16:52:20,0.802s,PASSED
,,,,,,,
Test Cases/LC/Product detail,Chrome 114.0.0.0,,,2023-07-12 16:52:20,2023-07-12 16:53:06,45.814s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-12 16:52:20,2023-07-12 16:52:22,1.689s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-12 16:52:22,2023-07-12 16:52:23,0.993s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-12 16:52:23,2023-07-12 16:52:23,0.184s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-12 16:52:23,2023-07-12 16:52:24,0.594s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_22""))",Chrome 114.0.0.0,,,2023-07-12 16:52:24,2023-07-12 16:52:28,4.719s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/img_d_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-12 16:52:28,2023-07-12 16:52:32,3.621s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 16:52:32,2023-07-12 16:52:35,3.266s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 16:52:35,2023-07-12 16:52:36,0.366s,PASSED
"doubleClick(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 16:52:36,2023-07-12 16:52:36,0.593s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 16:52:36,2023-07-12 16:52:37,0.488s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-12 16:52:37,2023-07-12 16:52:37,0.517s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 114.0.0.0,,,2023-07-12 16:52:37,2023-07-12 16:52:38,0.468s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 114.0.0.0,,,2023-07-12 16:52:38,2023-07-12 16:52:38,0.346s,PASSED
"setText(findTestObject(""productdetail/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""1345678"")",Chrome 114.0.0.0,,,2023-07-12 16:52:38,2023-07-12 16:52:39,0.789s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Buy now""))",Chrome 114.0.0.0,,,2023-07-12 16:52:39,2023-07-12 16:52:39,0.458s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/a_Gi ch bnh 29""))",Chrome 114.0.0.0,,,2023-07-12 16:52:39,2023-07-12 16:52:40,0.565s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Reviews""))",Chrome 114.0.0.0,,,2023-07-12 16:52:40,2023-07-12 16:52:43,3.515s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-12 16:52:43,2023-07-12 16:52:44,0.578s,PASSED
"setText(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/input_Minhhonag_chakra-input css-1pdm0hx""), ""Bún"")",Chrome 114.0.0.0,,,2023-07-12 16:52:44,2023-07-12 16:52:48,4.414s,PASSED
delay(4),Chrome 114.0.0.0,,,2023-07-12 16:52:48,2023-07-12 16:52:52,4.011s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_d9771b""))",Chrome 114.0.0.0,,,2023-07-12 16:52:52,2023-07-12 16:52:54,1.181s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/img_Filter_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-12 16:52:54,2023-07-12 16:52:54,0.412s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 16:52:54,2023-07-12 16:52:59,4.715s,PASSED
"doubleClick(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 16:52:59,2023-07-12 16:52:59,0.507s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 16:52:59,2023-07-12 16:53:00,0.412s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-12 16:53:00,2023-07-12 16:53:00,0.356s,PASSED
"setText(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""1345678"")",Chrome 114.0.0.0,,,2023-07-12 16:53:00,2023-07-12 16:53:01,0.798s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-12 16:53:01,2023-07-12 16:53:01,0.437s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_Show more""))",Chrome 114.0.0.0,,,2023-07-12 16:53:01,2023-07-12 16:53:02,0.556s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_Show less""))",Chrome 114.0.0.0,,,2023-07-12 16:53:02,2023-07-12 16:53:02,0.505s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Reviews_1""))",Chrome 114.0.0.0,,,2023-07-12 16:53:02,2023-07-12 16:53:03,0.488s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Description""))",Chrome 114.0.0.0,,,2023-07-12 16:53:03,2023-07-12 16:53:03,0.509s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/button_Buy now""))",Chrome 114.0.0.0,,,2023-07-12 16:53:03,2023-07-12 16:53:04,0.524s,PASSED
"click(findTestObject(""Object Repository/productdetail/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-12 16:53:04,2023-07-12 16:53:05,0.766s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-12 16:53:05,2023-07-12 16:53:06,1.088s,PASSED
